Nome: SALVADOR (ONDINA)
Codigo Estacao: 83229
Latitude: -13.00583333
Longitude: -38.50583333
Altitude: 47.35
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2024-11-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1970-01-31;0;79.2;null;null;216.3;5.7;13;192.1;null;1007.2;29.3;26.1;24;83.4;7;1.2;64.8;
1970-02-28;14;91.7;null;null;233;5.6;16;164.5;null;1007.6;30.2;26.6;24;80.1;6;1.4;67.7;
1970-03-31;14;96.7;null;null;256.9;5.7;21;73;null;1007.6;30.1;26.6;23.9;78.1;8;1.3;67.3;
1970-04-30;0;78.3;null;null;184.3;5.7;16;205.1;null;1008;29.2;25.7;23;80.9;3;.8;66;
1970-05-31;14;63.2;null;null;212.6;5.5;20;244.6;null;1009.4;28.3;25;22.4;80.4;9;1;65.6;
1970-06-30;0;62.6;null;null;185.9;5.5;23;242;null;1011.2;26.9;24.1;21.9;81.8;12;1.1;64.7;
1970-07-31;14;53.9;null;null;188.3;6.6;26;238.1;null;1012.9;25.9;23.2;21.2;82.3;7;2.3;59.4;
1970-08-31;14;63.5;null;null;171.7;6.6;24;139.4;null;1011.7;25.9;23.1;20.8;81.3;14;2.8;64.4;
1970-09-30;14;67.4;null;null;252.4;4.5;9;69.4;null;1010.2;28;24.5;22;77.6;5;1.8;67.2;
1970-10-31;0;52.1;null;null;233.7;4.7;11;102.3;null;1007;28.8;25.4;22.9;81.2;6;1.3;65.3;
1970-11-30;5;60.2;null;null;221.2;5.8;14;221.2;null;1005.5;29.3;25.6;22.9;81.8;5;1.5;64.7;
1970-12-31;14;76.6;null;null;279.8;3.8;10;24.2;null;1006;30.4;26.3;23.4;78.7;3;1;68.9;
1971-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1971-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-02-29;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1972-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1973-01-31;14;67.3;null;null;294.3;2.7;13;66;null;1007.2;30.9;27.3;24.8;79.2;8;2.8;70;
1973-02-28;14;75.1;null;null;245.5;4.5;8;18.5;null;1006.4;32.1;28;25.2;74.8;7;2.5;69.5;
1973-03-31;14;72.3;null;null;253.8;4.2;8;59;null;1004.9;31.8;27.9;25.4;78.9;7;2.5;69.7;
1973-04-30;14;55.7;null;null;222.5;5.1;22;165.6;null;1006.3;29.8;27.1;24.8;81;6;2.6;69.8;
1973-05-31;14;51.7;null;null;166.5;6.4;25;599.9;null;1007.8;28.2;25.7;23.8;84.9;9;3.1;66.5;
1973-06-30;14;41.1;null;null;174.7;5.6;27;479.3;null;1008.8;27.8;25;23.1;84.7;6;2.5;69.7;
1973-07-31;14;64.7;null;null;198.3;5.4;22;225.4;null;1010;27.3;24.5;22.4;79;12;3.7;69.4;
1973-08-31;14;61.6;null;null;204.1;5.1;17;151.2;null;1010.2;27.5;24.6;22.5;78.8;7;3;69.4;
1973-09-30;14;63;null;null;215.8;5.1;19;177.8;null;1010.2;27.7;24.7;22.6;79.9;9;3.5;68.5;
1973-10-31;14;57.5;null;null;181;5.6;18;260.6;null;1006.6;27.8;25;22.8;82;12;3.5;65.4;
1973-11-30;14;50.9;null;null;200.8;5.3;16;170.9;null;1005.8;29.2;25.9;23.5;83;7;3;69.8;
1973-12-31;14;60.3;null;null;281.5;3.6;10;48.8;null;1005.7;30.2;26.5;24;81.4;5;2.5;70;
1974-01-31;14;65.8;null;null;235.8;5.1;15;163.2;null;1005.1;30.3;26.6;24;79.5;7;2.6;69.4;
1974-02-28;14;43.7;null;null;201.8;5.7;22;292.2;null;1005;29.5;26.2;23.7;81.7;6;2.5;69.3;
1974-03-31;14;51.2;null;null;219.3;5.4;20;137.9;null;1004.7;30.1;26.6;24.2;82.2;6;2.5;68.7;
1974-04-30;14;46.2;null;null;169.6;5.6;23;458.3;null;1006;29;26.3;24.1;84.1;7;2.9;68.7;
1974-05-31;14;44.5;null;null;174;5.8;28;429.6;null;1008.4;28.3;25.3;23.1;85.3;9;2.3;67;
1974-06-30;14;52.8;null;null;163.9;5.5;24;202;null;1009.4;27;24.2;22;81;9;2.9;68;
1974-07-31;14;61.6;null;null;194.4;5.6;28;135.6;null;1012.6;26.6;23.5;20.9;78.6;9;3.5;67.1;
1974-08-31;14;52.3;null;null;181.4;6.1;23;92.1;null;1011.1;27.4;23.7;21.1;80.5;8;3.1;65;
1974-09-30;14;54.5;null;null;221.5;6.2;22;80.7;null;1010.3;27.9;24.3;21.4;79.1;8;3.2;67;
1974-10-31;14;52.9;null;null;216.3;4.7;12;112.2;null;1006.9;28.5;25.2;22.5;82.1;7;2.7;66.2;
1974-11-30;14;54.5;null;null;204.3;5.6;15;155.2;null;1006.1;28.8;25.2;22.6;81.8;7;3.1;68.5;
1974-12-31;5;51.5;null;null;229.9;5.2;17;189.6;null;1005.8;29.7;26.1;23.3;82.5;7;2.9;68.9;
1975-01-31;5;62.2;null;null;232.8;5.4;17;118.1;null;1006.3;30.3;26.4;23.3;80.1;7;3;66.6;
1975-02-28;5;52.6;null;null;248.9;4.8;13;114.5;null;1005.9;30.4;26.6;23.7;79.6;7;2.8;69.8;
1975-03-31;5;55.8;null;null;250.8;4.7;21;169.2;null;1006.5;30;26.6;23.6;79.9;6;3.1;68.8;
1975-04-30;14;47.8;null;null;141.1;6.6;21;737.9;null;1005.9;28.3;25.7;23.5;84.6;9;3.7;61.9;
1975-05-31;14;48.9;null;null;121.6;7.3;29;560.4;null;1008.2;26.9;24.6;22.4;84.3;9;3.4;65.9;
1975-06-30;14;56.2;null;null;162.7;5.9;18;168.9;null;1010.6;27;24.1;21.7;82;9;2.9;68.7;
1975-07-31;14;58.2;null;null;155.1;6.3;24;222.3;null;1011;25.9;23.2;20.9;81.6;9;3.7;66.3;
1975-08-31;14;57.1;null;null;202.2;5.8;24;134.4;null;1011.8;27;23.5;20.7;80.6;8;3.2;69;
1975-09-30;14;69.4;null;null;202.4;5.4;23;142;null;1011.1;27.3;24;21.2;79.7;9;2.7;69;
1975-10-31;14;56.4;null;null;223.4;4.3;13;83.2;null;1006.9;29;25.3;22.4;81.6;7;2;69.2;
1975-11-30;9;57;null;null;268.3;4;15;103.2;null;1006.3;29.3;25.6;22.5;80.5;6;2.3;69.5;
1975-12-31;14;54.2;null;null;222.2;5;22;118.8;null;1006.1;28.9;25.4;22.5;null;15;2.3;68.9;
1976-01-31;14;76;null;null;285.1;3.9;16;48.2;null;1006.4;30.3;26.3;23;null;7;2.4;69.4;
1976-02-29;14;48.5;null;null;195.5;5.2;21;174.3;null;1006;29.1;25.9;23.1;null;5;1.9;69.7;
1976-03-31;14;59;null;null;246.8;4.6;20;120.3;null;1006.1;29.7;26;23;81.4;6;2;69.5;
1976-04-30;14;56;null;null;218.8;4.9;22;179.2;null;1008;28.8;25.6;22.9;82.1;5;2.4;68.7;
1976-05-31;14;64.7;null;null;212.7;5.1;12;196.3;null;1008.8;27.8;25.1;22.7;82.7;6;1.9;67.9;
1976-06-30;14;106.5;null;null;219;3.9;19;67.5;null;1010.7;26.7;24.4;22;76.9;5.3;2.4;67.9;
1976-07-31;9;107.1;null;null;214.2;4.9;20;153.9;null;1013.1;26.1;23.5;20.9;77.3;7.6;2.8;66.7;
1976-08-31;14;103.2;null;null;238.4;4.7;17;142.4;null;1012.1;25.9;23.4;21;77.8;7;2.8;65.9;
1976-09-30;9;89;null;null;215.3;4.4;11;54.3;null;1009.6;27.3;24.5;21.8;80;4.8;2.6;67.5;
1976-10-31;9;95.6;null;null;201.5;5.5;17;185.1;null;1008.2;27;24.6;21.9;79.8;6;3;66.6;
1976-11-30;5;88.3;null;null;216.5;5.1;12;93.3;null;1006.5;28.8;25.6;22.8;81;7.6;2.7;69.7;
1976-12-31;5;104.1;null;null;284.2;4.1;5;15;null;1006.3;29.6;26.1;23;77.8;4.6;2.8;69.5;
1977-01-31;9;97.3;null;null;182.6;6.4;17;153.7;null;1006.2;29.7;26.2;23.7;79.2;6.1;2.8;68.2;
1977-02-28;9;84;null;null;225.2;4.8;23;178.5;null;1008.2;29;26.3;23.5;79.1;4.8;2.5;68.9;
1977-03-31;9;109.7;null;null;282.4;3.5;14;64.3;null;1006.8;29.7;27.1;24.4;75.7;4.3;2.4;70;
1977-04-30;9;95.5;null;null;190.3;5.2;22;233.7;null;1006.5;29;26.5;24;80.7;6.1;2.7;68.7;
1977-05-31;14;92.2;null;null;137.2;6.6;25;431.6;null;1008.9;27.1;25;22.8;82.2;6.1;3.1;66.9;
1977-06-30;14;78.2;null;null;182.8;5.7;25;274.2;null;1010.6;26.7;24.5;22.2;82.6;6.6;3;67.8;
1977-07-31;14;109.9;null;null;198.4;5;25;131.2;null;1011.8;26.3;24;21.8;78.7;5.6;2.9;67.7;
1977-08-31;14;108.4;null;null;241.9;3.7;14;20.3;null;1010.9;26.6;24.1;21.8;77.6;5.1;2.8;69.7;
1977-09-30;9;95.5;null;null;180.7;4.8;19;231;null;1010.7;27;24.4;22.2;79.7;5.1;2.7;66.2;
1977-10-31;9;85.1;null;null;194.9;6;24;238.5;null;1009.3;27.5;24.8;22.4;83;4.6;2.7;67.3;
1977-11-30;9;103.4;null;null;249.2;3.8;8;8.9;null;1006.8;29.8;26.4;23.6;78.7;5;2.8;70;
1977-12-31;9;81.3;null;null;171.6;5.8;18;321.7;null;1006.6;28.8;25.9;23.4;84;5.3;2.3;65.7;
1978-01-31;9;88.6;null;null;218.6;4.7;15;53.7;null;1007.8;29.1;26.4;23.9;80.4;5.3;2.5;69.5;
1978-02-28;9;80.2;null;null;156.3;5.6;14;41.2;null;1006.9;29.3;26.2;23.8;81.6;4.6;2.3;69.3;
1978-03-31;14;89.1;null;null;182;5.4;24;240.3;null;1007.5;28.8;26.2;23.6;80.9;4.3;2.3;68.9;
1978-04-30;14;79.5;null;null;164.3;5.4;18;261.3;null;1006.8;28.1;26;23.7;82.7;8;2.7;67.5;
1978-05-31;14;65.8;null;null;146.7;5.7;21;357;null;1007.6;27.2;25.2;23;85.5;5.5;2.5;62.4;
1978-06-30;14;81.6;null;null;131.5;6.1;21;458.3;null;1011.2;26.2;24.1;22.1;82.4;6.6;2.7;67.2;
1978-07-31;14;67.7;null;null;147.9;5.1;27;240.2;null;1010.1;26.2;23.9;21.8;86.3;6.5;2.6;68.9;
1978-08-31;14;104.1;null;null;202.7;4.7;17;114.5;null;1012.2;26.1;23.8;21.4;77.9;5.5;2.6;69.4;
1978-09-30;14;105.4;null;null;222.3;5.1;19;129.1;null;1011.2;26.9;24.1;21.6;83.8;5;2.9;69.7;
1978-10-31;9;87.4;null;null;225.4;4.1;12;143.7;null;1008.6;27.7;24.9;22.5;85.3;4.6;2.5;68.5;
1978-11-30;9;87.5;null;null;219;4.4;12;78.4;null;1007.6;28.2;25.3;22.8;84.2;4.3;2.6;67;
1978-12-31;9;78.1;null;null;196.4;5.1;17;163.2;null;1007.1;28.4;25.5;23;84.1;5;2.6;67.3;
1979-01-31;5;74.4;null;null;171;5.7;7;126.4;null;1003.1;29;26;23.6;82.2;9.6;2.4;66.8;
1979-02-28;9;61.3;null;null;152.8;5.5;20;199.9;null;1004.9;28.7;26.1;23.5;82.1;4.1;2.3;66.2;
1979-03-31;9;80.1;null;null;211.5;4.7;14;60.6;null;1005.3;29.2;26.3;23.8;80.3;5;2.4;68;
1979-04-30;14;null;null;null;164.4;5.2;22;299.1;null;1005.9;28.4;25.8;23.3;81.1;4.1;2.6;64.8;
1979-05-31;14;null;null;null;203.1;4.8;18;125.1;null;1007.1;28;25.3;23;81.2;4.5;2.3;65.2;
1979-06-30;14;108.7;null;null;143.8;6.2;28;284.1;null;1010.7;26.2;24;21.7;80.2;6.6;2.9;65.5;
1979-07-31;14;93.5;null;null;172.8;5.4;22;187.3;null;1011.5;25.6;23.3;21.2;82.3;6.1;2.7;66;
1979-08-31;14;99;null;null;212.6;4.7;22;73.3;null;1009.1;26.5;23.8;21.7;78.8;7;2.3;68.4;
1979-09-30;14;119.8;null;null;181.9;5.2;9;27;null;1009.2;27.1;24.3;22;77.9;7.5;2.7;65.3;
1979-10-31;14;120.5;null;null;247.2;4;9;23.2;null;1007.6;29.2;25.6;23.1;77.1;5.8;2.8;67.1;
1979-11-30;14;93.6;null;null;174.4;5.3;14;109;null;1005.4;28.8;25.7;23.3;80.3;6.3;2.9;65.7;
1979-12-31;9;101.2;null;null;218.8;4.3;13;47.8;null;1005.6;29.8;26.4;23.6;78.1;4.3;2.4;66.1;
1980-01-31;9;76.4;null;null;165.6;5.9;16;186.1;null;1005.5;29;26.1;23.4;81.9;5;2.2;63.5;
1980-02-29;9;65.6;null;null;135.1;7.1;21;364.2;null;1004.5;29;25.9;23.4;83.5;3.5;1.9;61.2;
1980-03-31;14;108.3;null;null;242.6;4.9;19;70.2;null;1006.9;29.3;26.3;23.7;75.9;3.3;2.1;66.8;
1980-04-30;14;100.3;null;null;203.8;5.2;14;79.9;null;1006.9;28.9;26;23.5;78.4;6.3;2.3;64.3;
1980-05-31;14;94.8;null;null;199.8;5.4;24;197.4;null;1009.1;27.9;25.3;22.9;80;4.6;2.2;65;
1980-06-30;14;86.4;null;null;192.6;5.6;15;146.7;null;1010.5;26.6;24.3;22.3;82.6;6.6;2.3;61.3;
1980-07-31;14;100.8;null;null;198.2;5.7;21;128.3;null;1011.1;26.3;23.8;21.6;79.3;5;2.4;61.9;
1980-08-31;14;115.7;null;null;220.8;4.8;16;168.9;null;1011.3;26.3;23.9;21.7;77.8;7.5;2.7;61;
1980-09-30;14;86.2;null;null;165.4;6.1;21;157.3;null;1009.4;26.9;24.2;22;80.8;5.8;2.4;60.8;
1980-10-31;14;114.8;null;null;253.6;4.5;14;89;null;1009;27.7;25;22.6;77.3;6.6;2.8;66.5;
1980-11-30;9;74.1;null;null;166.2;6.4;22;306.8;null;1006.2;27.9;25.2;22.7;83.8;5;2.3;59.2;
1980-12-31;9;93.9;null;null;212.9;5.2;10;54.7;null;1005.1;29.5;26.4;24;80.4;4.1;2.3;64.3;
1981-01-31;9;null;null;null;258.9;4.7;7;56.8;null;null;29.9;null;23.8;null;null;null;7.5;
1981-02-28;14;null;null;null;243.9;4.6;20;94.3;null;null;29.3;null;23.6;null;null;null;7.4;
1981-03-31;9;null;null;null;172.9;6.3;14;197.4;null;null;29.6;null;23.8;null;null;null;6.9;
1981-04-30;14;null;null;null;171.9;6.6;22;246.1;null;null;27.8;null;23;null;null;null;6.8;
1981-05-31;14;null;null;null;187.7;6;26;203.3;null;null;26.9;null;22.2;null;null;null;7.1;
1981-06-30;14;null;null;null;146.6;6;26;268;null;null;26.2;null;21.6;null;null;null;6.7;
1981-07-31;14;null;null;null;166.3;6;20;194.7;null;null;25.4;null;20.8;null;null;null;6.8;
1981-08-31;14;null;null;null;213.5;4.8;17;63.3;null;null;25.8;null;21;null;null;null;7;
1981-09-30;14;null;null;null;250.4;4.4;8;19.6;null;null;27.1;null;21.8;null;null;null;7.3;
1981-10-31;14;null;null;null;219.3;4.8;9;40.9;null;null;28.9;null;22.7;null;null;null;6.6;
1981-11-30;9;null;null;null;211;5.8;16;46.1;null;null;29.4;null;23.2;null;null;null;6.8;
1981-12-31;5;null;null;null;273.1;4.2;13;60.7;null;null;30.3;null;23.5;null;null;null;7.4;
1982-01-31;5;null;null;null;281.8;4.5;13;19.6;null;null;30.7;null;24;null;null;null;7.3;
1982-02-28;9;null;null;null;193.9;5.8;21;149.2;null;null;29.7;null;23.4;null;null;null;6.7;
1982-03-31;5;null;null;null;290.3;3.9;5;11.3;null;null;30.7;null;24.4;null;null;null;7.1;
1982-04-30;14;null;null;null;156.9;6.6;24;424.1;null;null;28.2;null;23.5;null;null;null;6.2;
1982-05-31;14;null;null;null;143.8;6.6;23;338.6;null;null;26.8;null;22.3;null;null;null;6.1;
1982-06-30;9;null;null;null;174.2;5.8;19;345.4;null;null;26.5;null;22.1;null;null;null;6.4;
1982-07-31;9;null;null;null;177.9;5.6;24;152;null;null;26.3;null;21.4;null;null;null;6.2;
1982-08-31;9;null;null;null;219;5;18;87.8;null;null;26.6;null;21.8;null;null;null;6.8;
1982-09-30;14;null;null;null;145.8;6.7;22;133.9;null;null;26.6;null;21.8;null;null;null;6.2;
1982-10-31;5;null;null;null;223.9;4.4;12;105.7;null;null;27.9;null;22.2;null;null;null;6.6;
1982-11-30;5;null;null;null;291.5;3;8;17.2;null;null;29.6;null;23.1;null;null;null;7.2;
1982-12-31;9;null;null;null;250.7;4.6;15;23.1;null;null;30.3;null;23.4;null;null;null;7.1;
1983-01-31;9;null;null;null;196.5;5.4;7;27;null;null;30.9;null;23.8;null;null;null;6.6;
1983-02-28;9;null;null;null;204.8;5.3;19;96.4;null;null;30;null;24.3;null;null;null;6.6;
1983-03-31;9;null;null;null;228.9;5.1;15;227.2;null;null;30.3;null;24.3;null;null;null;6.5;
1983-04-30;14;null;null;null;186.1;5.3;19;186.1;null;null;29.1;null;24.3;null;null;null;6.4;
1983-05-31;14;null;null;null;221.5;4.3;18;63.1;null;null;28.6;null;23.7;null;null;null;6.7;
1983-06-30;9;null;null;null;180.7;4.7;19;324.5;null;null;27.5;null;22.1;null;null;null;6.6;
1983-07-31;9;null;null;null;198.5;4.7;20;103.5;null;null;27;null;22;null;null;null;6.7;
1983-08-31;14;null;null;null;212.9;4.7;16;186.8;null;null;26.5;null;21.7;null;null;null;6.6;
1983-09-30;9;null;null;null;244.6;3.6;7;92;null;null;28;null;22.3;null;null;null;6.7;
1983-10-31;9;null;null;null;239;4.7;18;127.5;null;null;28.1;null;22.2;null;null;null;6.7;
1983-11-30;5;null;null;null;176.4;5.5;13;106.3;null;null;28.8;null;23.4;null;null;null;6.5;
1983-12-31;9;null;null;null;257.2;4.2;10;45.8;null;null;29.7;null;23.6;null;null;null;7;
1984-01-31;9;null;null;null;298;3.4;11;44.5;null;null;30.7;null;24.1;null;null;null;7.3;
1984-02-29;14;null;null;null;283.7;3.5;12;29.7;null;null;31.4;null;25;null;null;null;7.4;
1984-03-31;14;null;null;null;216.4;5.1;14;217.3;null;null;30.8;null;24.5;null;null;null;6.8;
1984-04-30;14;null;null;null;115.9;7.1;27;889.8;null;null;28.1;null;23.3;null;null;null;5.9;
1984-05-31;14;null;null;null;187.9;5.9;27;356.3;null;null;27.8;null;23.1;null;null;null;6.6;
1984-06-30;14;null;null;null;190.3;5.6;21;219.3;null;null;27.2;null;22.6;null;null;null;7.2;
1984-07-31;14;null;null;null;204.7;5.5;22;130.6;null;null;26.8;null;21.6;null;null;null;7.1;
1984-08-31;14;null;null;null;173.1;5.7;23;134;null;null;26.6;null;21.3;null;null;null;7.1;
1984-09-30;14;null;null;null;176.3;5.5;15;206.6;null;null;27.1;null;21.8;null;null;null;7.3;
1984-10-31;14;null;null;null;222.2;4.5;12;111.3;null;null;28.3;null;21.8;null;null;null;7.4;
1984-11-30;9;null;null;null;226;4.5;14;38.8;null;null;29.3;null;21.5;null;null;null;7.3;
1984-12-31;9;null;null;null;285.7;3.6;6;27;null;null;30.9;null;22.9;null;null;null;7.4;
1985-01-31;5;null;null;null;195.3;5.2;12;119.3;null;null;30.9;null;23.9;null;null;null;6.9;
1985-02-28;14;null;null;null;226.7;4.3;15;99.1;null;null;30.4;null;24.2;null;null;null;7.4;
1985-03-31;9;null;null;null;243.3;4.6;16;71;null;null;30.6;null;24.3;null;null;null;7.1;
1985-04-30;18;null;null;null;135;6.8;25;869.1;null;null;28.2;null;23;null;null;null;6.2;
1985-05-31;14;null;null;null;159;6;24;381.1;null;null;28.2;null;22.9;null;null;null;6.7;
1985-06-30;18;null;null;null;170.6;5.7;19;167.4;null;null;27.2;null;22.4;null;null;null;6.7;
1985-07-31;14;null;null;null;150.2;6.6;28;223.4;null;null;25.8;null;21;null;null;null;6.5;
1985-08-31;14;null;null;null;175.4;6.3;19;157.4;null;null;26.2;null;21.2;null;null;null;6.9;
1985-09-30;14;null;null;null;214.3;4.6;11;66.2;null;null;27.2;null;21.9;null;null;null;7.1;
1985-10-31;9;null;null;null;165.6;5.9;17;111.5;null;null;28.1;null;22.7;null;null;null;6.7;
1985-11-30;9;null;null;null;156.5;5.6;17;251.7;null;null;28.4;null;22.7;null;null;null;6.5;
1985-12-31;9;null;null;null;165.5;6.3;17;183.2;null;null;28.8;null;23;null;null;null;6.9;
1986-01-31;9;99.3;null;null;281.7;3.8;9;93.1;null;1005.6;29.9;26.6;23.6;78.7;3.6;1.6;65.5;
1986-02-28;9;102;null;null;239.2;4.4;13;30.8;null;1004.9;31;27.4;24.5;76.9;3.3;1.7;65.2;
1986-03-31;9;75.4;null;null;224;5.2;23;274.4;null;1005.5;29.6;26.5;23.4;81.2;3.6;1.4;58;
1986-04-30;9;69;null;null;211.6;5.1;13;428.5;null;1005.2;29.1;26.4;23.6;80.8;8.3;1.8;56.9;
1986-05-31;14;74.4;null;null;199.4;5.7;25;249;null;1007.1;28.2;25.5;22.9;83.4;6.1;1.8;54.8;
1986-06-30;14;null;null;null;168;6.1;26;197;null;null;26.8;null;21.6;null;null;null;6.8;
1986-07-31;18;86.6;null;null;162.7;6;15;140.4;null;1011.6;26;23.5;21.1;86.5;6;1.8;55.6;
1986-08-31;14;81.1;null;null;186.1;5.1;16;153.8;null;1009.3;26.8;23.8;21;84.7;6.6;1.8;58.7;
1986-09-30;14;null;null;null;187.3;6.1;22;234;null;null;26.2;null;21.4;null;null;null;6.9;
1986-10-31;18;58.9;null;null;176.9;5.9;22;272.3;null;1007.7;27.1;24.7;22.6;87.8;5.8;2.2;54.5;
1986-11-30;9;null;null;null;182.6;6.2;19;163.5;null;null;28.1;null;22.4;null;null;null;6.7;
1986-12-31;9;null;null;null;230.2;4.9;11;83.5;null;1006.1;29.7;26.4;null;80.1;5.3;1.8;58.5;
1987-01-31;9;null;null;null;282.8;3.2;7;21;null;1006.2;30.4;26.9;24.4;77.9;4.1;1.6;63.8;
1987-02-28;14;null;null;null;252.7;4.3;13;61.9;null;1006.7;30.8;27.4;24.6;77;3.3;1.6;64.9;
1987-03-31;14;null;null;null;196.8;5.6;19;130;null;1004.2;30.3;27;24.7;79.2;5.8;1.5;56.1;
1987-04-30;9;null;null;null;229.7;4.9;19;147.2;null;1006.1;29.9;26.9;24.1;78.3;5;1.5;61.3;
1987-05-31;14;null;null;null;172;5;19;218.9;null;1006.4;29;26.1;24.1;81.1;3.3;1.4;56.3;
1987-06-30;14;null;null;null;null;5.5;24;227.5;null;1009.6;27.8;25.3;23.3;78.9;6.5;1.5;56.1;
1987-07-31;14;null;null;null;145.1;6;24;239.1;null;1009.1;27.1;24.7;22.8;79.4;4;1.5;57;
1987-08-31;14;null;null;null;null;4.7;13;111.5;null;1009.1;27.6;24.7;22.3;81.3;8;1.8;57.3;
1987-09-30;14;null;null;null;199.1;4.8;22;102.3;null;1008.4;27.9;25.2;22.6;82.2;3.3;1.5;59.4;
1987-10-31;9;94.6;null;null;274.6;3.5;8;14.8;null;1005.4;30;26.4;23.5;77.3;4.5;1.7;63.8;
1987-11-30;9;89;null;null;194.1;5.3;15;181.6;null;1004.7;29.5;26.2;23.2;80.8;3.6;1.8;54.8;
1987-12-31;9;112.7;null;null;218.3;4.7;10;44.7;null;1004.9;30.4;27.1;24.6;79;6.6;2;58.9;
1988-01-31;14;98.9;null;null;236;4.4;14;169.8;null;1004.8;30.7;27.6;25;77.5;4.1;1.9;62.1;
1988-02-29;9;null;null;null;226.6;4.6;13;80.6;null;null;30.8;null;24.9;null;null;null;6.9;
1988-03-31;14;96.1;null;null;203.6;5;20;330.6;null;1004.4;29.9;27.1;24.7;81;3.3;1.6;57;
1988-04-30;14;89.3;null;null;210.8;5;25;272;null;1005;29.6;26.9;24.4;81.6;3.8;1.6;59.8;
1988-05-31;14;92;null;null;164;5.3;21;185.4;null;1006.7;28.8;26.2;24;81.9;5.1;1.5;59;
1988-06-30;14;90.7;null;null;152.5;6.1;21;236.6;null;1008.7;27.3;24.9;22.7;83.3;7.5;2.1;52.8;
1988-07-31;14;null;null;null;123.2;7;26;282.5;null;null;25.3;null;21.1;null;null;null;6.4;
1988-08-31;14;112.1;null;null;167.8;6.3;24;135.2;null;1010.6;25.5;23.2;21.1;76.8;5.3;1.8;53.1;
1988-09-30;14;105.6;null;null;224;4.9;18;50.6;null;1009.6;27.1;24.5;22;74.3;4.1;1.7;59.9;
1988-10-31;9;104.8;null;null;239.8;4.5;10;77.3;null;1006;28.8;25.8;23.1;85.2;4.1;1.8;63.5;
1988-11-30;9;94.8;null;null;208.5;5.5;15;138.2;null;1006.1;28.9;25.9;23.5;88.2;6;1.6;59.5;
1988-12-31;9;null;null;null;147.8;6.3;18;145.4;null;1004.6;28.9;25.9;23.2;87.6;4.1;1.4;58;
1989-01-31;9;86.5;null;null;235.5;4.8;17;190.3;null;1005.1;29.8;26.6;24;81.6;5.3;1.6;59.8;
1989-02-28;9;null;null;null;238.6;3.7;9;null;null;null;30.5;null;24.7;null;null;null;7.6;
